"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-04","7.16",,,"60","52",,"   80","  140","14.1","25.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-05","4.25",,,"58","54",,"  100","  110","12.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-06","1.12",,,"56","50",,"  110","   80","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-07","1.34",,,"60","47",,"  260","  260","10.1","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-08","1.12",,,"60","43",,"  260","  270","6.9","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-09","2.68",,,"62","49",,"  340","  350","8.9","21.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-10","1.57",,,"66","48",,"   90","  320","8.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-11","1.12",,,"66","44",,"  260","  260","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-12","1.57",,,"68","46",,"  270","  270","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-13","1.12",,,"67","46",,"  270","  270","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-14","0.67",,,"65","53",,"  260","  250","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-15","1.12",,,"65","50",,"  260","  280","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-16","1.34",,,"68","56",,"  270","  260","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-17","0.22",,,"64","56",,"  270","  280","6.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-18","1.34",,,"65","55",,"  270","  260","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-19","4.03",,,"59","56",,"  100","  120","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-20","3.13",,,"60","57",,"  130","  120","10.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-21","1.34",,,"65","54",,"  270","  250","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-22","1.57",,,"68","53",,"  260","  260","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-23","0.67",,,"79","53",,"   80","   60","6.9","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-24","0.45",,,"77","58",,"  250","  280","6.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-25","0.45",,,"69","53",,"  260","  260","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-26","0.22",,,"66","54",,"  270","  270","6.0","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-27","0.22",,,"67","55",,"  280","  270","6.0","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-28","1.12",,,"69","51",,"  260","  260","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-02-29","1.34",,,"65","57",,"  250","  270","6.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-01","1.12",,,"65","56",,"  260","  270","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-02","1.57",,,"62","53",,"  270","  260","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-03","1.57",,,"63","52",,"  260","  270","12.1","25.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-04","0.89",,,"67","49",,"  260","  260","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-05","0.67",,,"66","51",,"  270","  260","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-06","2.01",,,"65","50",,"  110","  170","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-07","1.34",,,"67","48",,"  250","  260","8.1","19.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-08","1.12",,,"72","50",,"  270","  270","10.1","21.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-09","1.12",,,"73","50",,"  260","  250","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-10","0.89",,,"71","50",,"  270","  260","8.9","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-11","1.34",,,"67","54",,"  260","  260","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-12","1.34",,,"66","54",,"  260","  260","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-13","2.01",,,"70","56",,"  260","  260","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-14","3.58",,,"71","53",,"   10","  360","16.1","31.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-15","2.68",,,"70","56",,"  260","  260","8.9","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-16","1.34",,,"69","55",,"  270","  250","10.1","21.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-17","1.79",,,"71","52",,"  270","  280","8.9","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-18","0.89",,,"75","53",,"  270","  250","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-19","1.57",,,"73","55",,"  270","  260","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-20","1.34",,,"71","54",,"  270","  260","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-21","1.12",,,"71","57",,"  270","  290","8.9","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-22","1.34",,,"72","54",,"  270","  260","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-23","3.80",,,"64","54",,"  260","  260","12.1","28.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-24","2.91",,,"65","50",,"  260","  260","13.0","25.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-25","2.24",,,"67","50",,"  270","  250","8.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-26","2.46",,,"69","55",,"  270","  270","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-27","2.01",,,"70","54",,"  260","  260","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-28","1.12",,,"68","54",,"  260","  280","12.1","21.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-29","2.91",,,"64","53",,"  130","  140","12.1","23.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-30","6.71",,,"57","51",,"   90","  120","15.0","28.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-03-31","5.82",,,"64","51",,"  140","  120","14.1","23.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-01","1.79",,,"69","52",,"  260","  260","10.1","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-02","1.57",,,"74","53",,"  270","  260","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-03","0.89",,,"76","54",,"  260",,"6.9",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-04","2.46",,,"66","51",,"  260","  270","12.1","23.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-05","3.58",,,"59","47",,"  250","  250","13.0","33.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-06","1.79",,,"65","46",,"  260","  260","10.1","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-07","1.12",,,"68","48",,"  260","  260","8.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-08","0.89",,,"74","50",,"  270","  270","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-09","0.45",,,"81","53",,"  250",,"10.1",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-10","1.12",,,"81","56",,"  270","  260","8.1","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-11","0.45",,,"78","56",,"  270",,"4.9",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-12","2.01",,,"63","56",,"  130",,"6.9",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-13","4.25",,,"65","50",,"  160","  160","12.1","21.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-14","2.24",,,"60","49",,"  130","   90","8.1","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-15","1.34",,,"67","48",,"  260",,"6.0",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-16","1.57",,,"79","52",,"  250",,"8.1",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-17","0.45",,,"77","56",,"  270","  270","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-18","0.67",,,"72","56",,"  260","  270","8.9","19.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-19","2.01",,,"69","57",,"  260","  260","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-20","1.34",,,"71","57",,"  270","  260","8.1","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-21","0.89",,,"71","55",,"  260","  280","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-22","0.45",,,"68","60",,"  260","  280","6.9","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-23","1.34",,,"68","57",,"  260","  260","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-24","2.24",,,"68","57",,"  270","  250","8.9","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-25","1.34",,,"66","56",,"  270","  270","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-26","1.12",,,"70","57",,"  260","  270","10.1","21.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-27","2.01",,,"73","57",,"  260","  270","10.1","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-28","1.34",,,"74","55",,"  280","  260","8.1","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-29","1.12",,,"75","57",,"  270","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-04-30","2.24",,,"76","59",,"  260","  270","8.9","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-05-01","0.89",,,"72","59",,"  270","  270","8.1","17.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-05-02","0.89",,,"72","58",,"  270","  270","8.9","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-05-03","2.24",,,"71","60",,"   99",,"6.0",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-05-04","1.34",,,"67","58",,"  260","  260","8.9","18.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-05-05","2.91",,,"72","54",,"  260","  330","12.1","27.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2024-05-06","2.24"," 1346",,"70","55",,"  270","  250","8.9","19.0"
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-01",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-02",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-03",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-04",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-05",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-06",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-07",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-08",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-09",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-10",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-11",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-12",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-13",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-14",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-15",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-16",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-17",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-18",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-19",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-20",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-21",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-22",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-23",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-24",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-25",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-26",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-27",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-28",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-29",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-30",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-01-31",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-01",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-02",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-03",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-04",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-05",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-06",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-07",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-08",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-09",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-10",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-11",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-12",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-13",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-14",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-15",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-16",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-17",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-18",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-19",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-20",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-21",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-22",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-23",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-24",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-25",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-26",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-27",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-28",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-02-29",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-01",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-02",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-03",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-04",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-05",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-06",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-07",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-08",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-09",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-10",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-11",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-12",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-13",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-14",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-15",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-16",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-17",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-18",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-19",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-20",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-21",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-22",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-23",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-24",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-25",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-26",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-27",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-28",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-29",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-30",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-03-31",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-01",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-02",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-03",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-04",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-05",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-06",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-07",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-08",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-09",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-10",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-11",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-12",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-13",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-14",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-15",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-16",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-17",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-18",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-19",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-20",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-21",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-22",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-23",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-24",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-25",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-26",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-27",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-28",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-29",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-04-30",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-05-01",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-05-02",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-05-03",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-05-04",,,,,,,,,,
"US1CAOR0072","YORBA LINDA 2.2 WSW, CA US","2024-05-05",,,,,,,,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-01",,,,"68","39","39",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-02",,,,"67","39","51",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-03",,,,"62","48","50",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-04",,,,"64","39","40",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-05",,,,"67","37","37",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-06",,,,"66","36","47",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-07",,,,"55","42","43",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-08",,,,"65","35","35",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-09",,,,"67","35","37",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-10",,,,"65","36","49",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-11",,,,"64","34","35",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-12",,,,"65","34","37",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-13",,,,"67","37","38",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-14",,,,"64","38","42",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-15",,,,"68","42","42",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-16",,,,"75","41","52",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-17",,,,"74","41","45",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-18",,,,"68","43","47",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-19",,,,"69","43","53",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-20",,,,"55","52","52",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-21",,,,"64","52","53",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-22",,,,"57","48","48",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-23",,,,"70","46","46",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-24",,,,"61","46","53",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-25",,,,"68","42","42",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-26",,,,"76","42","46",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-27",,,,"78","46","49",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-28",,,,"79","47","47",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-29",,,,"81","46","47",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-30",,,,"79","46","49",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-01-31",,,,"69","48","48",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-02-01",,,,"56","44","44",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-02-02",,,,"64","42","42",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-02-03",,,,"60","41","50",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-02-04",,,,"57","49","52",,,,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","2024-02-05",,,,"54","50","51",,,,
